,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
3529,01-04-2019 16.17,613662976,-3465439,2,38.8,1.51,29756.61,79,7.648,49,15,203,-0.023,51.43663645,-0.290469741,31798.23103,7.726795486,50,60,70,80,90,100,110,120,7.73,7.726795486,20.15094192,20.13423801,-0.02,-0.0155729
3530,01-04-2019 16.17,613663670,-3466133,2,38.8,1.29,29764.25,69,7.647,48,15,225,-0.001,51.43669462,-0.290527912,31805.85316,7.622122885,50,60,70,80,90,100,110,120,7.64,7.622122885,19.68444074,19.59242784,-0.09,-0.104672602
3531,01-04-2019 16.17,613664355,-3466808,2,38.8,0.96,29771.75,71,7.422,47,15,230,-0.225,51.43675203,-0.29058449,31813.34586,7.492700807,50,60,70,80,90,100,110,120,7.5,7.492700807,18.96963131,18.93272581,-0.14,-0.129422078
3532,01-04-2019 16.17,613665056,-3467443,2,39,0.9,29779.26,72,7.588,48,15,236,0.166,51.43681079,-0.290637715,31820.84906,7.503202535,50,60,70,80,90,100,110,120,7.51,7.503202535,19.02025072,18.98583501,0.01,0.010501728
3533,01-04-2019 16.17,613665794,-3468039,2,39,0.97,29786.98,73,7.866,48,15,234,0.278,51.43687265,-0.290687671,31828.54987,7.700809253,50,60,70,80,90,100,110,120,7.72,7.700809253,20.09883866,19.99903755,0.21,0.197606718
3534,01-04-2019 16.18,613666524,-3468552,2,39,0.8,29794.42,73,8.058,47,15,218,0.192,51.43693384,-0.29073067,31835.97786,7.427993862,50,60,70,80,90,100,110,120,7.44,7.427993862,18.66733127,18.60713188,-0.28,-0.272815391
3535,01-04-2019 16.18,613667359,-3469070,2,38.8,0.34,29802.77,74,8.317,47,15,208,0.259,51.43700383,-0.290774088,31844.32193,8.344070575,50,60,70,80,90,100,110,120,8.35,8.344070575,23.51306879,23.47968687,0.91,0.916076712
3536,01-04-2019 16.18,613668307,-3469621,2,38.8,0,29812.17,75,8.268,47,15,208,-0.049,51.43708329,-0.290820273,31853.7196,9.397669507,50,60,70,80,90,100,110,120,9.4,9.397669507,29.79833996,29.7835663,1.05,1.053598932
3537,01-04-2019 16.18,613669180,-3470095,2,38.8,-0.07,29820.77,76,8.178,48,15,216,-0.09,51.43715646,-0.290860003,31862.3096,8.589999506,50,60,70,80,90,100,110,120,8.6,8.589999506,24.94211434,24.88414029,-0.8,-0.807670001
3538,01-04-2019 16.18,613670054,-3470507,2,38.6,-0.45,29829.27,77,8.178,47,15,214,0,51.43722972,-0.290894536,31870.79992,8.490320578,50,60,70,80,90,100,110,120,8.5,8.490320578,24.36543755,24.30997659,-0.1,-0.099678928
3539,01-04-2019 16.18,613670939,-3470862,2,38.6,-0.75,29837.78,76,8.236,46,15,227,0.058,51.4373039,-0.290924292,31879.30231,8.502384703,50,60,70,80,90,100,110,120,8.51,8.502384703,24.42280172,24.37911108,0.01,0.012064126
3540,01-04-2019 16.18,613671844,-3471177,2,38.6,-0.69,29846.42,77,8.323,47,15,218,0.087,51.43737976,-0.290950695,31887.9334,8.631090327,50,60,70,80,90,100,110,120,8.64,8.631090327,25.17467359,25.12277951,0.13,0.128705624
3541,01-04-2019 16.18,613672746,-3471453,2,38.6,-0.31,29854.98,77,8.337,47,15,220,0.014,51.43745536,-0.290973829,31896.49183,8.558432685,50,60,70,80,90,100,110,120,8.56,8.558432685,24.71063426,24.70158617,-0.08,-0.072657642
3542,01-04-2019 16.18,613673642,-3471689,2,38.6,0,29863.45,77,8.331,48,15,210,-0.006,51.43753046,-0.29099361,31904.95459,8.462761205,50,60,70,80,90,100,110,120,8.47,8.462761205,24.19374974,24.15241356,-0.09,-0.09567148
3543,01-04-2019 16.18,613674532,-3471872,2,38.4,0,29871.82,78,8.295,48,15,223,-0.036,51.43760506,-0.291008949,31913.31748,8.362885141,50,60,70,80,90,100,110,120,8.37,8.362885141,23.62584114,23.58569225,-0.1,-0.099876064
3544,01-04-2019 16.18,613675464,-3471988,2,38.4,0,29880.54,76,8.258,46,15,235,-0.037,51.43768318,-0.291018672,31922.03006,8.712579496,50,60,70,80,90,100,110,120,8.72,8.712579496,25.64302957,25.59940498,0.35,0.349694355
3545,01-04-2019 16.18,613676390,-3472058,2,38.4,0,29889.19,76,8.151,48,15,239,-0.107,51.4377608,-0.29102454,31930.67018,8.640129438,50,60,70,80,90,100,110,120,8.65,8.640129438,25.23298202,25.1754279,-0.07,-0.072450057
3546,01-04-2019 16.18,613677254,-3472117,2,38.4,0,29897.25,75,8.022,46,15,225,-0.129,51.43783322,-0.291029485,31938.73017,8.059989405,50,60,70,80,90,100,110,120,8.06,8.059989405,21.90818739,21.90812979,-0.59,-0.580140034
3547,01-04-2019 16.18,613678100,-3472154,2,38.6,0,29905.14,80,7.887,46,15,222,-0.135,51.43790413,-0.291032586,31946.61804,7.887862176,50,60,70,80,90,100,110,120,7.89,7.887862176,20.99376685,20.98239172,-0.17,-0.172127229
3548,01-04-2019 16.18,613678937,-3472163,2,38.6,0,29912.95,90,7.8,46,15,237,-0.087,51.43797428,-0.291033341,31954.41926,7.801225396,50,60,70,80,90,100,110,120,7.81,7.801225396,20.57019606,20.52400043,-0.08,-0.08663678
3549,01-04-2019 16.18,613679774,-3472141,2,38.8,0.12,29920.76,87,7.729,50,15,231,-0.071,51.43804444,-0.291031497,31962.22136,7.802097207,50,60,70,80,90,100,110,120,7.81,7.802097207,20.57019606,20.52858793,-3.64E-12,0.000871811
3550,01-04-2019 16.18,613680596,-3472090,2,39,0.82,29928.43,77,7.537,46,15,259,-0.192,51.43811334,-0.291027222,31969.88833,7.666974111,50,60,70,80,90,100,110,120,7.67,7.666974111,19.83933411,19.82368358,-0.14,-0.135123096
3551,01-04-2019 16.18,613681411,-3472019,2,39,1.44,29936.04,78,7.404,47,15,246,-0.133,51.43818165,-0.291021271,31977.49553,7.607196782,50,60,70,80,90,100,110,120,7.61,7.607196782,19.53015441,19.51576881,-0.06,-0.059777328
3552,01-04-2019 16.18,613682196,-3471950,2,39.2,1.46,29943.37,78,7.017,48,15,244,-0.387,51.43824745,-0.291015487,31984.8229,7.327371377,50,60,70,80,90,100,110,120,7.33,7.327371377,18.11942087,18.10642753,-0.28,-0.279825405
3553,01-04-2019 16.18,613682930,-3471891,2,39.2,1.48,29950.23,76,6.579,48,15,258,-0.438,51.43830897,-0.291010542,31991.67255,6.849646668,50,60,70,80,90,100,110,120,6.86,6.849646668,15.87028021,15.82241249,-0.47,-0.477724709
3554,01-04-2019 16.18,613683557,-3471828,2,39.4,1.53,29956.09,75,6.514,47,15,260,-0.065,51.43836153,-0.291005261,31997.5278,5.855248838,50,60,70,80,90,100,110,120,5.86,5.855248838,11.58061425,11.56184323,-1,-0.99439783
3555,01-04-2019 16.18,613684255,-3471752,2,39.8,1.58,29962.61,74,6.753,47,15,259,0.239,51.43842003,-0.290998891,32004.0483,6.520502509,50,60,70,80,90,100,110,120,6.52,6.520502509,14.3361176,14.33832751,0.66,0.66525367
3556,01-04-2019 16.18,613685140,-3471706,2,40,1.98,29970.87,73,7.153,45,15,268,0.4,51.43849421,-0.290995035,32012.30105,8.252750603,50,60,70,80,90,100,110,120,8.26,8.252750603,23.00893186,22.96856196,1.74,1.732248094
3557,01-04-2019 16.18,613685926,-3471717,2,40.4,2.82,29978.2,73,7.256,45,15,234,0.103,51.43856009,-0.290995957,32019.62705,7.325996106,50,60,70,80,90,100,110,120,7.33,7.325996106,18.11942087,18.09963139,-0.93,-0.926754497
3558,01-04-2019 16.18,613686712,-3471748,2,40.6,3.61,29985.54,97,7.19,46,15,250,-0.066,51.43862598,-0.290998556,32026.95498,7.327930961,50,60,70,80,90,100,110,120,7.34,7.327930961,18.16889367,18.10919317,0.01,0.001934855
3559,01-04-2019 16.18,613687500,-3471787,2,41,4.11,29992.88,94,7.15,46,15,231,-0.04,51.43869203,-0.291001825,32034.30283,7.347852186,50,60,70,80,90,100,110,120,7.34,7.347852186,18.16889367,18.2077879,0,0.019921225
3560,01-04-2019 16.18,613688297,-3471827,2,41.2,4.35,30000.32,93,7.135,49,15,230,-0.015,51.43875883,-0.291005177,32041.7347,7.431874396,50,60,70,80,90,100,110,120,7.44,7.431874396,18.66733127,18.62657844,0.1,0.08402221
3561,01-04-2019 16.18,613689086,-3471856,2,41.2,4.09,30007.68,92,7.167,50,15,231,0.032,51.43882496,-0.291007608,32049.09031,7.355607957,50,60,70,80,90,100,110,120,7.36,7.355607957,18.26804161,18.24624539,-0.08,-0.076266439
3562,01-04-2019 16.18,613689882,-3471887,2,41.4,3.52,30015.1,92,7.194,49,15,249,0.027,51.43889168,-0.291010207,32056.51142,7.421105645,50,60,70,80,90,100,110,120,7.42,7.421105645,18.56710417,18.5726379,0.06,0.065497688
3563,01-04-2019 16.18,613690665,-3471904,2,41.6,2.99,30022.41,93,7.134,49,15,233,-0.06,51.43895731,-0.291011631,32063.80984,7.298424905,50,60,70,80,90,100,110,120,7.31,7.298424905,18.02067761,17.96365274,-0.11,-0.122680741
3564,01-04-2019 16.18,613691421,-3471916,2,41.4,2.32,30029.46,93,7.104,50,15,252,-0.03,51.43902068,-0.291012637,32070.8563,7.046454714,50,60,70,80,90,100,110,120,7.05,7.046454714,16.76156623,16.74471244,-0.26,-0.25197019
3565,01-04-2019 16.18,613692170,-3471946,2,41.4,1.44,30036.45,94,7.061,50,15,239,-0.043,51.43908346,-0.291015152,32077.83934,6.983043517,50,60,70,80,90,100,110,120,6.99,6.983043517,16.47747703,16.44469641,-0.06,-0.063411198
3566,01-04-2019 16.18,613692938,-3471986,2,41.4,0.48,30043.62,91,6.938,50,15,236,-0.123,51.43914783,-0.291018505,32085.00106,7.161724211,50,60,70,80,90,100,110,120,7.17,7.161724211,17.33702896,17.29703042,0.18,0.178680694
3567,01-04-2019 16.18,613693707,-3472037,2,41.6,0,30050.79,90,6.884,51,15,243,-0.054,51.43921229,-0.291022779,32092.17446,7.17339494,50,60,70,80,90,100,110,120,7.17,7.17339494,17.33702896,17.35345075,3.64E-12,0.011670729
3568,01-04-2019 16.18,613694464,-3472120,2,42,0.14,30057.87,89,6.887,52,15,243,0.003,51.43927574,-0.291029736,32099.24635,7.071889221,50,60,70,80,90,100,110,120,7.08,7.071889221,16.90452137,16.86581225,-0.09,-0.101505719
3569,01-04-2019 16.18,613695219,-3472208,2,42.2,0.96,30064.93,89,6.93,51,15,237,0.043,51.43933902,-0.291037112,32106.30169,7.055337632,50,60,70,80,90,100,110,120,7.06,7.055337632,16.80915049,16.78695657,-0.02,-0.016551589
3570,01-04-2019 16.18,613695963,-3472287,2,42.4,2.02,30071.88,89,6.919,50,15,228,-0.011,51.43940139,-0.291043734,32113.25113,6.949439314,50,60,70,80,90,100,110,120,6.95,6.949439314,16.28943318,16.28680501,-0.11,-0.105898318
3571,01-04-2019 16.18,613696712,-3472367,2,42.6,2.83,30078.88,89,6.991,48,15,232,0.072,51.43946417,-0.29105044,32120.24745,6.996323007,50,60,70,80,90,100,110,120,7,6.996323007,16.52465661,16.50730087,0.05,0.046883693
3572,01-04-2019 16.18,613697454,-3472469,2,43,3.64,30085.82,90,6.878,50,15,239,-0.113,51.43952636,-0.291058989,32127.18842,6.940968838,50,60,70,80,90,100,110,120,6.94,6.940968838,16.24259084,16.24712615,-0.06,-0.055354169
3573,01-04-2019 16.18,613698175,-3472596,2,43.2,4.02,30092.6,90,6.871,49,15,230,-0.007,51.43958679,-0.291069634,32133.9487,6.760285707,50,60,70,80,90,100,110,120,6.78,6.760285707,15.50228622,15.4122649,-0.16,-0.180683131
3574,01-04-2019 16.18,613698832,-3472729,2,43.4,3.91,30098.77,89,6.979,48,15,245,0.108,51.43964186,-0.291080782,32140.12067,6.171963511,50,60,70,80,90,100,110,120,6.17,6.171963511,12.83827551,12.84644799,-0.61,-0.588322196
3575,01-04-2019 16.18,613699554,-3472894,2,43.6,3.71,30105.57,89,6.843,53,15,227,-0.136,51.43970238,-0.291094612,32146.91782,6.797155608,50,60,70,80,90,100,110,120,6.8,6.797155608,15.59388003,15.58083714,0.63,0.625192098
3576,01-04-2019 16.18,613700360,-3473109,2,43.8,3.36,30113.19,89,6.536,50,15,244,-0.307,51.43976994,-0.291112633,32154.53308,7.615259447,50,60,70,80,90,100,110,120,7.62,7.615259447,19.58151574,19.55715922,0.82,0.818103838
3577,01-04-2019 16.18,613701020,-3473306,2,44,2.88,30119.45,87,6.211,50,14,233,-0.325,51.43982526,-0.291129146,32160.79001,6.256930913,50,60,70,80,90,100,110,120,6.26,6.256930913,13.21554354,13.20258836,-1.36,-1.358328533
3578,01-04-2019 16.18,613701660,-3473514,2,44.2,2.66,30125.54,87,6.195,50,14,230,-0.016,51.4398789,-0.29114658,32166.87614,6.086131972,50,60,70,80,90,100,110,120,6.09,6.086131972,12.50751259,12.49162949,-0.17,-0.170798942
3579,01-04-2019 16.18,613702313,-3473735,2,44.4,2.63,30131.76,85,6.312,47,14,239,0.117,51.43993364,-0.291165104,32173.09622,6.220078947,50,60,70,80,90,100,110,120,6.22,6.220078947,13.04719438,13.04752559,0.13,0.133946975
3580,01-04-2019 16.18,613702974,-3473978,2,44.4,2.62,30138.09,86,6.288,50,14,237,-0.024,51.43998904,-0.291185472,32179.41659,6.320368943,50,60,70,80,90,100,110,120,6.33,6.320368943,13.51275129,13.47166343,0.11,0.100289997
3581,01-04-2019 16.18,613703630,-3474225,2,44.6,2.76,30144.38,84,6.274,47,14,255,-0.014,51.44004403,-0.291206175,32185.69681,6.280222328,50,60,70,80,90,100,110,120,6.29,6.280222328,13.3425136,13.30106453,-0.04,-0.040146616
3582,01-04-2019 16.18,613704284,-3474496,2,44.8,2.96,30150.68,82,6.264,48,14,248,-0.01,51.44009884,-0.29122889,32191.9923,6.295490175,50,60,70,80,90,100,110,120,6.3,6.295490175,13.38497185,13.36581558,0.01,0.015267848
3583,01-04-2019 16.18,613704926,-3474793,2,45.2,3.15,30156.91,82,6.24,49,14,251,-0.024,51.44015266,-0.291253785,32198.21972,6.227413372,50,60,70,80,90,100,110,120,6.23,6.227413372,13.0891805,13.07831379,-0.07,-0.068076803
3584,01-04-2019 16.18,613705566,-3475126,2,45.4,3.43,30163.19,81,6.337,47,14,254,0.097,51.4402063,-0.291281696,32204.49056,6.270839449,50,60,70,80,90,100,110,120,6.28,6.270839449,13.3001228,13.26134968,0.05,0.043426077
3585,01-04-2019 16.18,613706217,-3475486,2,45.6,3.73,30169.61,81,6.473,47,14,252,0.136,51.44026087,-0.291311871,32210.90839,6.417829925,50,60,70,80,90,100,110,120,6.42,6.417829925,13.89973177,13.89033664,0.14,0.146990477
3586,01-04-2019 16.18,613706874,-3475844,2,46,4.09,30176.08,82,6.494,47,14,254,0.021,51.44031594,-0.291341878,32217.37537,6.466977374,50,60,70,80,90,100,110,120,6.47,6.466977374,14.11708159,14.10389436,0.05,0.049147449
3587,01-04-2019 16.18,613707537,-3476189,2,46.2,4.32,30182.59,82,6.504,47,14,238,0.01,51.44037151,-0.291370796,32223.87162,6.49625433,50,60,70,80,90,100,110,120,6.51,6.49625433,14.2921755,14.23188422,0.04,0.029276955
3588,01-04-2019 16.18,613708187,-3476535,2,46.4,3.87,30188.98,82,6.513,48,14,240,0.009,51.44042599,-0.291399797,32230.25456,6.382938079,50,60,70,80,90,100,110,120,6.39,6.382938079,13.77013125,13.73971189,-0.12,-0.113316251
3589,01-04-2019 16.18,613708829,-3476885,2,46.6,3.28,30195.3,82,6.292,48,14,236,-0.221,51.4404798,-0.291429134,32236.57421,6.319651404,50,60,70,80,90,100,110,120,6.32,6.319651404,13.4700907,13.46860478,-0.07,-0.063286675
3590,01-04-2019 16.18,613709453,-3477212,2,46.6,3.03,30201.43,82,6.133,49,14,243,-0.159,51.44053211,-0.291456543,32242.69245,6.118244844,50,60,70,80,90,100,110,120,6.13,6.118244844,12.67235447,12.62379895,-0.19,-0.20140656
3591,01-04-2019 16.18,613710067,-3477539,2,46.6,2.57,30207.46,83,6.122,48,14,244,-0.011,51.44058357,-0.291483952,32248.72217,6.029717848,50,60,70,80,90,100,110,120,6.03,6.029717848,12.26227319,12.26112568,-0.1,-0.088526996
3592,01-04-2019 16.18,613710672,-3477911,2,46.8,2.09,30213.51,82,6.1,47,14,242,-0.022,51.44063428,-0.291515132,32254.76089,6.038717109,50,60,70,80,90,100,110,120,6.05,6.038717109,12.34374987,12.29775208,0.02,0.008999262
3593,01-04-2019 16.18,613711282,-3478321,2,47.2,2.3,30219.68,81,6.1,47,14,229,0,51.44068541,-0.291549498,32260.92504,6.164150407,50,60,70,80,90,100,110,120,6.17,6.164150407,12.83827551,12.81394388,0.12,0.125433297
3594,01-04-2019 16.19,613711827,-3478696,2,47.6,2.96,30225.21,81,6.184,48,14,226,0.084,51.44073109,-0.29158093,32266.45205,5.527014643,50,60,70,80,90,100,110,120,5.53,5.527014643,10.31303819,10.30190626,-0.64,-0.637135764
3595,01-04-2019 16.19,613712420,-3479097,2,48,3.68,30231.21,80,6.28,50,14,222,0.096,51.4407808,-0.291614542,32272.44988,5.997821408,50,60,70,80,90,100,110,120,6,5.997821408,12.14056404,12.13174919,0.47,0.470806765
3596,01-04-2019 16.19,613713138,-3479534,2,48.2,4.72,30238.38,80,6.437,50,14,240,0.157,51.44084098,-0.291651171,32279.60721,7.157330423,50,60,70,80,90,100,110,120,7.17,7.157330423,17.33702896,17.27581313,1.17,1.159509015
3597,01-04-2019 16.19,613713796,-3479896,2,48.6,5.55,30244.87,81,6.624,50,14,242,0.187,51.44089613,-0.291681513,32286.0905,6.483295312,50,60,70,80,90,100,110,120,6.49,6.483295312,14.20449365,14.17516006,-0.68,-0.674035111
3598,01-04-2019 16.19,613714469,-3480274,2,48.8,5.85,30251.52,84,6.698,50,14,226,0.074,51.44095254,-0.291713197,32292.73633,6.645826766,50,60,70,80,90,100,110,120,6.65,6.645826766,14.91350259,14.89479041,0.16,0.162531454
3599,01-04-2019 16.19,613715163,-3480686,2,49,5.41,30258.42,87,6.779,51,14,235,0.081,51.44101071,-0.29174773,32299.63323,6.896899907,50,60,70,80,90,100,110,120,6.9,6.896899907,16.05589594,16.04147171,0.25,0.251073141
3600,01-04-2019 16.19,613715859,-3481115,2,49.2,4.25,30265.38,87,6.784,50,14,231,0.005,51.44106905,-0.291783689,32306.58242,6.949189259,50,60,70,80,90,100,110,120,6.96,6.949189259,16.33634297,16.28563297,0.06,0.052289352
3601,01-04-2019 16.19,613716523,-3481565,2,49.2,3.2,30272.11,87,6.689,50,14,227,-0.095,51.44112471,-0.291821407,32313.30058,6.718166018,50,60,70,80,90,100,110,120,6.73,6.718166018,15.27448203,15.22081219,-0.23,-0.231023241
3602,01-04-2019 16.19,613717187,-3482026,2,49.4,2.58,30278.86,87,6.78,49,14,232,0.091,51.44118036,-0.291860048,32320.04387,6.743289069,50,60,70,80,90,100,110,120,6.75,6.743289069,15.36540136,15.33486362,0.02,0.025123051
3603,01-04-2019 16.19,613717864,-3482484,2,49.6,2.15,30285.71,88,6.887,50,14,233,0.107,51.44123711,-0.291898437,32326.89174,6.847863528,50,60,70,80,90,100,110,120,6.85,6.847863528,15.82404489,15.81417559,0.1,0.104574459
3604,01-04-2019 16.19,613718529,-3482930,2,49.8,1.93,30292.43,88,6.8,51,14,231,-0.087,51.44129285,-0.29193582,32333.60949,6.717751932,50,60,70,80,90,100,110,120,6.72,6.717751932,15.22912353,15.21893592,-0.13,-0.130111596
3605,01-04-2019 16.19,613719195,-3483377,2,50,2.23,30299.16,89,6.781,49,14,230,-0.019,51.44134867,-0.291973287,32340.33808,6.728590736,50,60,70,80,90,100,110,120,6.73,6.728590736,15.27448203,15.26808574,0.01,0.010838805
3606,01-04-2019 16.19,613719855,-3483835,2,50,2.54,30305.88,90,6.801,49,14,208,0.02,51.44140399,-0.292011676,32347.04023,6.702147498,50,60,70,80,90,100,110,120,6.72,6.702147498,15.22912353,15.14831495,-0.01,-0.026443239
3607,01-04-2019 16.19,613720535,-3484315,2,50.2,2.55,30312.81,88,6.794,49,14,209,-0.007,51.44146099,-0.292051909,32353.96433,6.924107119,50,60,70,80,90,100,110,120,6.93,6.924107119,16.19581594,16.16828364,0.21,0.221959621
3608,01-04-2019 16.19,613721225,-3484813,2,50.4,2.54,30319.86,88,6.802,49,14,221,0.008,51.44151882,-0.292093651,32361.0161,7.051769022,50,60,70,80,90,100,110,120,7.05,7.051769022,16.76156623,16.76997908,0.12,0.127661904
3609,01-04-2019 16.19,613721894,-3485305,2,50.6,2.64,30326.73,88,6.8,49,14,223,-0.002,51.4415749,-0.29213489,32367.87525,6.859143816,50,60,70,80,90,100,110,120,6.87,6.859143816,15.91658297,15.86631898,-0.18,-0.192625206
3610,01-04-2019 16.19,613722556,-3485789,2,50.8,2.77,30333.52,89,6.794,48,14,218,-0.006,51.44163039,-0.292175459,32374.65573,6.780485084,50,60,70,80,90,100,110,120,6.79,6.780485084,15.5480494,15.50450456,-0.08,-0.078658733
3611,01-04-2019 16.19,613723238,-3486257,2,51,2.8,30340.44,88,6.795,50,14,224,0.001,51.44168755,-0.292214686,32381.56919,6.913456146,50,60,70,80,90,100,110,120,6.92,6.913456146,16.1491085,16.11858033,0.13,0.132971062
3612,01-04-2019 16.19,613723908,-3486723,2,51.2,2.63,30347.26,88,6.799,50,14,232,0.004,51.44174371,-0.292253746,32388.37532,6.806135647,50,60,70,80,90,100,110,120,6.82,6.806135647,15.68574363,15.62203348,-0.1,-0.107320499
3613,01-04-2019 16.19,613724568,-3487214,2,51.4,2.51,30354.04,88,6.792,49,14,229,-0.007,51.44179903,-0.292294901,32395.15585,6.780529552,50,60,70,80,90,100,110,120,6.78,6.780529552,15.50228622,15.50470793,-0.04,-0.025606095
3614,01-04-2019 16.19,613725161,-3487654,2,51.6,2.55,30360.14,89,6.776,46,14,225,-0.016,51.44184873,-0.292331781,32401.24523,6.089379602,50,60,70,80,90,100,110,120,6.1,6.089379602,12.54862189,12.5049644,-0.68,-0.69114995
3615,01-04-2019 16.19,613725811,-3488121,2,51.8,2.49,30366.79,88,6.69,46,14,252,-0.086,51.44190322,-0.292370925,32407.88312,6.637893331,50,60,70,80,90,100,110,120,6.65,6.637893331,14.91350259,14.85925042,0.55,0.548513729
3616,01-04-2019 16.19,613726551,-3488659,2,52,2.48,30374.36,87,6.525,49,14,235,-0.165,51.44196524,-0.292416019,32415.45523,7.572109011,50,60,70,80,90,100,110,120,7.57,7.572109011,19.32538356,19.33615321,0.92,0.934215679
3617,01-04-2019 16.19,613727198,-3489124,2,52.2,2.84,30380.97,86,6.464,48,14,219,-0.061,51.44201947,-0.292454995,32422.06286,6.607623078,50,60,70,80,90,100,110,120,6.61,6.607623078,14.73463161,14.72403652,-0.96,-0.964485933
3618,01-04-2019 16.19,613727827,-3489567,2,52.6,3.33,30387.38,84,6.287,47,14,223,-0.177,51.4420722,-0.292492127,32428.4653,6.402447771,50,60,70,80,90,100,110,120,6.41,6.402447771,13.85646415,13.82383215,-0.2,-0.205175307
3619,01-04-2019 16.19,613728443,-3489982,2,52.8,3.66,30393.62,83,6.139,47,14,242,-0.148,51.44212383,-0.292526912,32434.69223,6.226925442,50,60,70,80,90,100,110,120,6.24,6.226925442,13.13123407,13.07626444,-0.17,-0.17552233
3620,01-04-2019 16.19,613729059,-3490380,2,53,3.92,30399.82,80,6.148,49,14,229,0.009,51.44217546,-0.292560272,32440.88159,6.189357634,50,60,70,80,90,100,110,120,6.2,6.189357634,12.96342449,12.91895898,-0.04,-0.037567808
3621,01-04-2019 16.19,613729689,-3490757,2,53.4,4.22,30406.09,80,6.152,46,14,257,0.004,51.44222827,-0.292591872,32447.1485,6.266912146,50,60,70,80,90,100,110,120,6.27,6.266912146,13.25779945,13.24474424,0.07,0.077554512
3622,01-04-2019 16.19,613730330,-3491094,2,53.6,4.46,30412.38,79,6.086,48,14,239,-0.066,51.44228199,-0.292620119,32453.43538,6.286875994,50,60,70,80,90,100,110,120,6.29,6.286875994,13.3425136,13.32926345,0.02,0.019963848
3623,01-04-2019 16.19,613730961,-3491421,2,53.8,4.31,30418.57,79,6.057,48,14,251,-0.029,51.44233488,-0.292647528,32459.61565,6.180272034,50,60,70,80,90,100,110,120,6.19,6.180272034,12.92164072,12.88105833,-0.1,-0.10660396
3624,01-04-2019 16.19,613731596,-3491736,2,54,3.69,30424.77,80,6.06,48,14,259,0.003,51.44238811,-0.292673931,32465.81046,6.194808482,50,60,70,80,90,100,110,120,6.2,6.194808482,12.96342449,12.94172395,0.01,0.014536448
3625,01-04-2019 16.19,613732225,-3492014,2,54,3.19,30430.86,79,5.934,47,14,252,-0.126,51.44244083,-0.292697232,32471.89128,6.080820257,50,60,70,80,90,100,110,120,6.09,6.080820257,12.50751259,12.46983468,-0.11,-0.113988225
3626,01-04-2019 16.19,613732826,-3492260,2,54.2,2.87,30436.64,79,5.826,47,14,254,-0.108,51.44249121,-0.292717852,32477.67217,5.780897698,50,60,70,80,90,100,110,120,5.78,5.780897698,11.26657832,11.27007824,-0.31,-0.299922559
3627,01-04-2019 16.19,613733421,-3492487,2,54.4,2.52,30442.35,77,5.714,47,14,256,-0.112,51.44254108,-0.292736879,32483.37236,5.700186115,50,60,70,80,90,100,110,120,5.71,5.700186115,10.99533789,10.95757458,-0.07,-0.080711583
3628,01-04-2019 16.19,613734024,-3492708,2,54.8,2.57,30448.12,74,5.629,49,14,243,-0.085,51.44259162,-0.292755403,32489.13725,5.764888329,50,60,70,80,90,100,110,120,5.77,5.764888329,11.22762735,11.20774294,0.06,0.064702213
3629,01-04-2019 16.19,613734609,-3492893,2,55,3.21,30453.68,74,5.466,50,14,209,-0.163,51.44264066,-0.292770909,32494.69451,5.557257305,50,60,70,80,90,100,110,120,5.56,5.557257305,10.42523724,10.41495443,-0.21,-0.207631024
3630,01-04-2019 16.19,613735184,-3493029,2,55.2,3.95,30459.1,84,5.475,47,14,248,0.009,51.44268885,-0.292782309,32500.11157,5.417068249,50,60,70,80,90,100,110,120,5.42,5.417068249,9.906835152,9.89612057,-0.14,-0.140189055
3631,01-04-2019 16.19,613735759,-3493159,2,55.4,4.36,30464.51,85,5.413,47,14,227,-0.062,51.44273705,-0.292793205,32505.52367,5.412094389,50,60,70,80,90,100,110,120,5.41,5.412094389,9.870312288,9.877956012,-0.01,-0.004973861
3632,01-04-2019 16.19,613736327,-3493310,2,55.8,4.71,30469.88,82,5.161,49,14,201,-0.252,51.44278466,-0.292805862,32510.88976,5.366086666,50,60,70,80,90,100,110,120,5.37,5.366086666,9.72489531,9.710726634,-0.04,-0.046007723
3633,01-04-2019 16.19,613736886,-3493458,2,56.2,5.18,30475.16,78,5.154,49,14,230,-0.007,51.44283151,-0.292818267,32516.17024,5.280484836,50,60,70,80,90,100,110,120,5.28,5.280484836,9.401652793,9.403379486,-0.09,-0.08560183
3634,01-04-2019 16.19,613737375,-3493563,2,56.4,5.43,30479.77,80,5.225,49,14,237,0.071,51.4428725,-0.292827068,32520.76848,4.598239876,50,60,70,80,90,100,110,120,4.61,4.598239876,7.167013362,7.130493858,-0.67,-0.68224496
3635,01-04-2019 16.19,613737908,-3493666,2,56.6,5.31,30484.78,78,5.223,50,14,250,-0.002,51.44291718,-0.292835701,32525.77208,5.003599621,50,60,70,80,90,100,110,120,5.01,5.003599621,8.464704763,8.443090906,0.4,0.405359745
