,time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
527,527,   true,5078.3,5243.1,0,353,147,51,13.3,0.07326007326007278,0.07920792079207921,51.189077000000005,-0.322226,12,129.0,133.22580645161298,-3.7,5074.600707645062,13.68625924363684,50,60,70,80,90,100,110,120,13.600000000000364,13.686259243636414,62.375520134403345,63.16927428652569,0.2000000000007276,0.3209424551087068
528,528,   true,5092.0,5255.7,0,0,147,52,13.4,0.07246376811594167,0.07850834151128586,51.188955,-0.3222,12,128.2,132.9806451612904,-3.6,5088.286967524475,13.6862598794119,50,60,70,80,90,100,110,120,13.699999999999818,13.686259879412319,63.29617957409833,63.16928015540523,0.0999999999994543,6.357759048114531e-07
529,529,   true,5105.9,5268.4,0,62,146,50,13.6,0.07194244604316559,0.07820136852394972,51.188831,-0.322177,12,127.6,132.72258064516137,-4.3,5102.167997523072,13.881029998597196,50,60,70,80,90,100,110,120,13.899999999999636,13.881029998597114,65.1577327268966,64.98000627539848,0.1999999999998181,0.19477011918479548
530,530,   true,5119.9,5281.4,0,226,145,50,13.7,0.07130124777183612,0.07774538386783313,51.188705999999996,-0.322156,12,127.2,132.46451612903238,-3.6,5116.144202504899,13.976204981827758,50,60,70,80,90,100,110,120,14.0,13.976204981827323,66.09862644,65.87412909687806,0.1000000000003638,0.09517498323020845
531,531,   true,5134.1,5294.5,0,95,143,50,13.9,0.07073386383731245,0.077369439071567,51.188579,-0.32213600000000003,12,126.6,132.19354838709685,-3.9,5130.334579263591,14.190376758692056,50,60,70,80,90,100,110,120,14.200000000000728,14.190376758691855,68.00064813960698,67.9085122368512,0.2000000000007276,0.21417177686453215
532,532,   true,5148.3,5307.5,0,240,142,0,14.0,0.07017543859649122,0.07684918347742528,51.188452000000005,-0.32211599999999996,12,126.2,131.91612903225814,-4.2,5144.524956399573,14.190377135981942,50,60,70,80,90,100,110,120,14.199999999999818,14.19037713598209,68.00064813959827,67.90851584792075,-9.094947017729282e-13,3.772902346099727e-07
533,533,   true,5162.5,5320.4,0,0,142,55,14.1,0.06993006993006967,0.07640878701050567,51.188325,-0.32209699999999997,12,125.4,131.61290322580652,-4.5,5158.708657892678,14.183701493104849,50,60,70,80,90,100,110,120,14.199999999999818,14.183701493105218,68.00064813959827,67.84463786018077,0.0,-0.0066756428768712794
534,534,   true,5176.9,5333.4,0,118,141,55,14.2,0.06944444444444432,0.07611798287345359,51.188196000000005,-0.32207800000000003,12,124.8,131.2903225806452,-4.9,5173.113793273725,14.405135381046362,50,60,70,80,90,100,110,120,14.399999999999636,14.40513538104642,69.92964887039648,69.97953490205545,0.1999999999998181,0.22143388794120256
535,535,   true,5191.4,5346.5,0,0,141,55,14.3,0.06903353057199235,0.07568590350047316,51.188066,-0.32205900000000004,12,124.0,130.92903225806458,-4.8,5187.62965673294,14.51586345921551,50,60,70,80,90,100,110,120,14.5,14.515863459215325,70.9042663725,71.05949426409431,0.1000000000003638,0.11072807816890418
536,536,   true,5206.0,5359.8,0,133,140,0,14.4,0.06849315068493163,0.07511737089201878,51.187934999999996,-0.32204099999999997,12,123.4,130.55483870967748,-4.8,5202.250110638621,14.620453905680547,50,60,70,80,90,100,110,120,14.600000000000364,14.620453905680733,71.8856286324036,72.08718641423069,0.1000000000003638,0.1045904464654086
537,537,   true,5220.7,5373.1,0,0,140,50,14.5,0.06789524733268648,0.07441860465116279,51.187804,-0.322023,12,122.6,130.15483870967748,-4.7,5216.870564849554,14.620454210933223,50,60,70,80,90,100,110,120,14.699999999999818,14.62045421093353,72.87373565009821,72.08718942437191,0.0999999999994543,3.0525279726134613e-07
538,538,   true,5235.5,5386.5,0,157,138,50,14.6,0.06743737957610778,0.07366482504604027,51.187671,-0.32200300000000004,12,122.0,129.74193548387103,-4.7,5231.72503202752,14.8544671779652,50,60,70,80,90,100,110,120,14.800000000000182,14.854467177965489,73.86858742560183,74.41329242697476,0.1000000000003638,0.2340129670319584
539,539,   true,5250.5,5400.2,0,29,138,54,14.7,0.06698564593301436,0.0730593607305936,51.187537,-0.321982,12,121.2,129.30967741935493,-4.3,5246.696859722642,14.971827695122524,50,60,70,80,90,100,110,120,15.0,14.971827695122556,75.87852525000001,75.59376984895191,0.1999999999998181,0.11736051715706708
540,540,   true,5265.6,5414.0,0,195,136,54,14.8,0.06666666666666668,0.07246376811594228,51.187402,-0.321959,12,120.6,128.8645161290323,-4.3,5261.793517519391,15.096657796747998,50,60,70,80,90,100,110,120,15.100000000000364,15.096657796748332,76.89361129890372,76.85957611526521,0.1000000000003638,0.12483010162577557
541,541,   true,5280.7,5427.9,0,186,135,54,14.9,0.06647673314339969,0.07181328545780992,51.187267,-0.321934,12,120.0,128.40645161290323,-4.0,5276.905611758341,15.112094238950501,50,60,70,80,90,100,110,120,15.099999999999454,15.112094238950704,76.89361129889444,77.01683542276557,-9.094947017729282e-13,0.015436442202371836
542,542,   true,5295.9,5442.0,0,207,134,0,15.0,0.06641366223908941,0.07130124777183612,51.187132,-0.32190799999999997,12,119.4,127.93548387096777,-3.6,5292.025900569373,15.120288811032008,50,60,70,80,90,100,110,120,15.199999999999818,15.120288811031969,77.91544210559815,77.10038322396206,0.1000000000003638,0.008194572081265505
543,543,   true,5311.0,5456.0,0,178,133,57,15.1,0.06666666666666668,0.07098491570541271,51.186997,-0.321878,12,118.8,127.44516129032263,-3.3,5307.182127029155,15.15622645978146,50,60,70,80,90,100,110,120,15.100000000000364,15.156226459781465,76.89361129890372,77.46732056604759,-0.0999999999994543,0.035937648749495565
544,544,   true,5326.0,5470.2,0,327,132,58,15.1,0.06717850287907881,0.07092198581560273,51.186864,-0.321846,12,118.4,126.95483870967745,-2.7,5322.138271932474,14.956144903319442,50,60,70,80,90,100,110,120,15.0,14.956144903319,75.87852525000001,75.43548584123634,-0.1000000000003638,-0.2000815564624645
545,545,   true,5340.9,5484.5,0,315,132,58,15.1,0.06796116504854369,0.07092198581560273,51.186732,-0.321809,12,118.0,126.45806451612907,-2.0,5337.040807396312,14.902535463837907,50,60,70,80,90,100,110,120,14.899999999999636,14.902535463837921,74.87018395889635,74.89566675021089,-0.1000000000003638,-0.05360943948107888
546,546,   true,5355.5,5498.7,0,424,132,60,15.0,0.06903353057199174,0.07123775601068555,51.186603000000005,-0.32177,12,117.8,125.9612903225807,-1.4,5351.640214079831,14.599406683518922,50,60,70,80,90,100,110,120,14.600000000000364,14.599406683519192,71.8856286324036,71.87978615821176,-0.2999999999992724,-0.3031287803187297
547,547,   true,5369.8,5512.9,0,389,131,64,14.8,0.07123775601068555,0.07149240393208245,51.186477000000004,-0.321729,12,117.6,125.47096774193552,-0.7,5365.939207486756,14.298993406924335,50,60,70,80,90,100,110,120,14.300000000000182,14.298993406924637,68.96177612610177,68.95206787390946,-0.3000000000001819,-0.3004132765945542
548,548,   true,5383.7,5526.8,96,498,130,92,14.5,0.07272727272727272,0.07207207207207207,51.186355,-0.321683,12,117.6,124.98709677419359,0.0,5379.878679072731,13.93947158597488,50,60,70,80,90,100,110,120,13.899999999999636,13.939471585975298,65.1577327268966,65.52831268505508,-0.4000000000005457,-0.3595218209493396
549,549,   true,5397.3,5540.7,75,474,129,100,14.3,0.07428040854224648,0.07272727272727272,51.186237,-0.321635,12,117.6,124.51612903225809,1.1,5393.419446982004,13.540767909272873,50,60,70,80,90,100,110,120,13.600000000000364,13.5407679092732,62.375520134403345,61.833375009417395,-0.2999999999992724,-0.39870367670209816
550,550,   true,5410.4,5554.3,12,570,129,70,13.9,0.07582938388625593,0.0733272227314388,51.186122999999995,-0.321585,12,117.8,124.05806451612908,1.5,5406.5659464691835,13.146499487178973,50,60,70,80,90,100,110,120,13.099999999999454,13.146499487179426,57.87339430289518,58.284975869736854,-0.5000000000009095,-0.39426842209377355
551,551,   true,5423.3,5567.9,191,737,128,96,13.6,0.07729468599033816,0.074142724745134,51.186012,-0.32153200000000004,12,118.2,123.61935483870971,1.9,5419.449485784923,12.883539315739954,50,60,70,80,90,100,110,120,12.900000000000546,12.883539315739654,56.11975727490475,55.97662855705764,-0.1999999999989086,-0.26296017143977224
552,552,   true,5436.0,5581.2,270,557,128,96,13.2,0.07858546168958729,0.0748362956033679,51.185904,-0.321473,12,118.4,123.19354838709681,2.0,5432.143050952532,12.69356516760827,50,60,70,80,90,100,110,120,12.699999999999818,12.69356516760854,54.393099278098454,54.337993481957945,-0.2000000000007276,-0.1899741481311139
553,553,   true,5448.6,5594.5,324,556,129,95,13.0,0.07976071784646048,0.07561436672967851,51.185796999999994,-0.321417,12,118.6,122.7935483870968,2.0,5444.664731062766,12.521680110233927,50,60,70,80,90,100,110,120,12.600000000000364,12.521680110234229,53.5398874164031,52.876362689233325,-0.0999999999994543,-0.17188505737431115
554,554,   true,5461.0,5607.8,332,530,130,94,12.7,0.08014247551202125,0.07640878701050634,51.185691,-0.321358,12,118.8,122.4129032258065,2.4,5457.14811314737,12.48338208460457,50,60,70,80,90,100,110,120,12.399999999999636,12.483382084604273,51.853697966396965,52.55340867436098,-0.2000000000007276,-0.0382980256299561
555,555,   true,5473.3,5620.8,286,692,131,94,12.6,0.0811541929666362,0.07714561234329742,51.185587,-0.3213,12,119.2,122.05806451612908,2.0,5469.398564107468,12.250450960097208,50,60,70,80,90,100,110,120,12.300000000000182,12.250450960097623,51.020720378101515,50.61048691708641,-0.0999999999994543,-0.2329311245066492
556,556,   true,5485.5,5633.7,368,683,133,93,12.4,0.08189262966333058,0.07751937984496138,51.185485,-0.321238,12,119.6,121.73548387096778,2.1,5481.535747075442,12.137182967973974,50,60,70,80,90,100,110,120,12.199999999999818,12.137182967973786,50.19448754759851,49.678921767992186,-0.1000000000003638,-0.11326799212383776
557,557,   true,5497.6,5646.5,268,351,134,93,12.3,0.08294930875576037,0.07850834151128586,51.185384,-0.321173,12,119.6,121.42580645161294,2.1,5493.645747924069,12.110000848627404,50,60,70,80,90,100,110,120,12.100000000000364,12.110000848627351,49.37499947490298,49.45665169957403,-0.0999999999994543,-0.027182119346434774
558,558,   true,5509.6,5659.0,84,505,135,85,12.2,0.08387698042870513,0.07944389275074493,51.185285,-0.32110700000000003,12,119.8,121.12903225806456,1.7,5505.576500046518,11.930752122449489,50,60,70,80,90,100,110,120,12.0,11.930752122449121,48.562256160000004,48.00340111155253,-0.1000000000003638,-0.17924872617822984
559,559,   true,5521.3,5671.6,248,626,136,89,12.1,0.08466603951081829,0.07992895204262916,51.185188000000004,-0.32104,12,120.2,120.87096774193554,2.6,5517.329891279774,11.7533912332557,50,60,70,80,90,100,110,120,11.699999999999818,11.75339123325557,46.16449476209857,46.586785896685626,-0.3000000000001819,-0.17736088919355097
560,560,   true,5533.2,5684.4,262,522,136,89,12.0,0.08555133079847924,0.08071748878923768,51.18509,-0.32097,12,120.4,120.63870967741941,2.6,5529.269316653786,11.939425374012162,50,60,70,80,90,100,110,120,11.899999999999636,11.93942537401199,47.75625760289709,48.0732201646993,0.1999999999998181,0.18603414075641922
561,561,   true,5544.5,5696.4,255,572,137,88,11.8,0.08628954937679753,0.08130081300813022,51.184998,-0.32090100000000005,12,120.8,120.4322580645162,2.2,5540.573273017942,11.303956364155935,50,60,70,80,90,100,110,120,11.300000000000182,11.303956364155965,43.06190617410139,43.09206518416376,-0.5999999999994543,-0.6354690098560241
562,562,   true,5555.9,5708.5,312,475,137,88,11.7,0.08720930232558154,0.08211678832116763,51.184906,-0.320829,12,121.0,120.25161290322588,2.2,5551.967761657629,11.394488639687841,50,60,70,80,90,100,110,120,11.399999999999636,11.394488639687552,43.82743618439721,43.785069446912274,0.0999999999994543,0.09053227553158649
563,563,   true,5567.3,5720.4,273,467,137,87,11.5,0.08806262230919781,0.0828729281767953,51.184815,-0.320756,12,121.2,120.09032258064524,1.8,5563.293669397855,11.325907740225924,50,60,70,80,90,100,110,120,11.400000000000546,11.325907740226285,43.8274361844042,43.25959035114053,9.094947017729282e-13,-0.06858089946126711
564,564,   true,5578.5,5732.3,233,436,138,86,11.4,0.08866995073891625,0.08387698042870513,51.184726,-0.320681,12,121.4,119.96129032258072,2.2,5574.485767291452,11.19209789359681,50,60,70,80,90,100,110,120,11.199999999999818,11.192097893596838,42.30312092159863,42.243448450786836,-0.2000000000007276,-0.13380984662944684
565,565,   true,5589.8,5744.4,253,468,137,86,11.3,0.08955223880597016,0.08498583569405055,51.184637,-0.320604,12,121.6,119.85806451612909,2.2,5585.743651169555,11.257883878102945,50,60,70,80,90,100,110,120,11.300000000000182,11.257883878102803,43.06190617410139,42.741513118695266,0.1000000000003638,0.06578598450596473
566,566,   true,5600.8,5756.1,236,575,137,86,11.3,0.08991008991008959,0.0855513307984785,51.18455,-0.320527,12,122.0,119.79354838709685,2.3,5596.806554119521,11.062902949965878,50,60,70,80,90,100,110,120,11.0,11.062902949965974,40.80578469,41.273810745182836,-0.3000000000001819,-0.19498092813682888
567,567,   true,5611.8,5767.6,223,438,137,85,11.2,0.09074410163339323,0.08628954937679753,51.184465,-0.320447,12,122.2,119.75483870967749,1.8,5607.780280652715,10.973726533193846,50,60,70,80,90,100,110,120,11.0,10.973726533194167,40.80578469,40.61108849645999,0.0,-0.08917641677180654
568,568,   true,5622.8,5778.9,252,438,137,84,11.1,0.09115770282588896,0.08695652173913042,51.184381,-0.320365,12,122.4,119.74838709677427,1.4,5618.730494476586,10.950213823870513,50,60,70,80,90,100,110,120,11.0,10.9502138238704,40.80578469,40.43724531943212,0.0,-0.023512709323767922
569,569,   true,5633.7,5790.3,178,261,137,84,11.0,0.09124087591240844,0.0876338851022397,51.184298,-0.320282,12,122.4,119.76129032258072,1.8,5629.622878028734,10.892383552147757,50,60,70,80,90,100,110,120,10.899999999999636,10.892383552148203,40.067233710897334,40.01125877946192,-0.1000000000003638,-0.0578302717221959
570,570,   true,5644.6,5801.6,206,431,137,83,11.0,0.09140767824497288,0.08823529411764705,51.184216,-0.320198,12,122.6,119.80645161290329,1.4,5640.458712326622,10.835834297888056,50,60,70,80,90,100,110,120,10.900000000000546,10.835834297888141,40.06723371090402,39.5968896887345,9.094947017729282e-13,-0.0565492542600623
571,571,   true,5655.3,5812.8,300,563,137,83,10.9,0.09132420091324203,0.08840864440078648,51.184135,-0.32011300000000004,12,123.0,119.883870967742,1.8,5651.239298547494,10.78058622087222,50,60,70,80,90,100,110,120,10.699999999999818,10.780586220872465,38.61036602609869,39.1941380555601,-0.2000000000007276,-0.055248077015676245
572,572,   true,5666.1,5823.9,348,271,138,84,10.9,0.09115770282588896,0.0884955752212391,51.184055,-0.32002600000000003,12,123.0,119.9806451612904,1.4,5662.0050615550035,10.765763007509145,50,60,70,80,90,100,110,120,10.800000000000182,10.765763007509122,39.33542748960133,39.08642895037209,0.1000000000003638,-0.014823213363342802
573,573,   true,5677.0,5835.0,364,440,138,85,10.8,0.09090909090909093,0.08840864440078569,51.183974,-0.319938,12,123.2,120.10322580645169,0.9,5672.901968703674,10.896907148670788,50,60,70,80,90,100,110,120,10.899999999999636,10.896907148670834,40.067233710897334,40.04449895571836,0.0999999999994543,0.13114414116171247
574,574,   true,5688.1,5846.4,282,300,138,85,10.9,0.0906618313689935,0.08840864440078569,51.183893,-0.319846,12,123.2,120.24516129032264,1.4,5683.958210762244,11.056242058569369,50,60,70,80,90,100,110,120,11.100000000000364,11.056242058569296,41.55108042690273,41.224124400036224,0.2000000000007276,0.15933490989846177
575,575,   true,5699.2,5857.9,230,445,139,86,10.9,0.09041591320072376,0.0884955752212391,51.183814,-0.319749,12,123.4,120.4064516129033,1.3,5695.043105510269,11.08489474802508,50,60,70,80,90,100,110,120,11.099999999999454,11.084894748025363,41.55108042689592,41.43806916866443,-9.094947017729282e-13,0.028652689456066582
576,576,   true,5710.3,5869.3,190,445,139,86,11.0,0.08992805755395697,0.0884955752212391,51.183735,-0.319652,12,123.6,120.5870967741936,1.3,5706.12800732624,11.084901815970971,50,60,70,80,90,100,110,120,11.100000000000364,11.084901815970625,41.55108042690273,41.43812201212477,9.094947017729282e-13,7.067945261951536e-06
577,577,   true,5721.5,5880.7,190,460,139,86,11.1,0.08964143426294853,0.08823529411764705,51.183655,-0.31955500000000003,12,123.8,120.78064516129038,0.9,5717.301240139593,11.173232813353378,50,60,70,80,90,100,110,120,11.199999999999818,11.173232813353025,42.30312092159863,42.10115977274088,0.0999999999994543,0.0883309973823998
578,578,   true,5732.8,5892.1,219,306,139,86,11.2,0.08928571428571412,0.08806262230919781,51.183575,-0.319456,12,123.8,120.98064516129038,0.4,5728.559377569648,11.258137430055285,50,60,70,80,90,100,110,120,11.300000000000182,11.258137430055285,43.06190617410139,42.74343840345734,0.1000000000003638,0.08490461670226068
579,579,   true,5744.0,5903.3,208,282,139,87,11.2,0.08910891089108912,0.0881488736532808,51.183496000000005,-0.319356,12,123.8,121.1806451612904,0.0,5739.773059335401,11.213681765753336,50,60,70,80,90,100,110,120,11.199999999999818,11.213681765752881,42.30312092159863,42.40653786923452,-0.1000000000003638,-0.04445566430240433
580,580,   true,5755.2,5914.5,213,290,139,86,11.2,0.0888450148075023,0.08840864440078569,51.183417999999996,-0.319254,12,123.8,121.3806451612904,0.4,5750.987706274113,11.214646938712498,50,60,70,80,90,100,110,120,11.199999999999818,11.214646938712576,42.30312092159863,42.413838130816515,0.0,0.0009651729596953373
581,581,   true,5766.5,5925.9,271,306,140,87,11.2,0.0884955752212391,0.08840864440078569,51.18334,-0.319152,12,123.8,121.57419354838717,0.4,5762.202360837779,11.214654563666489,50,60,70,80,90,100,110,120,11.300000000000182,11.214654563666045,43.06190617410139,42.41389580604319,0.1000000000003638,7.624953468621243e-06
582,582,   true,5777.8,5937.2,133,459,140,88,11.3,0.08823529411764705,0.0884955752212391,51.183261,-0.31904899999999997,12,124.0,121.76129032258072,0.0,5773.547217228829,11.344856391049348,50,60,70,80,90,100,110,120,11.300000000000182,11.344856391049689,43.06190617410139,43.40446113660398,0.0,0.13020182738364383
